ID_STRUTTURA,PROVINCIA,NOME_COMUNE,DENOMINAZIONE_STRUTTURA,CATEGORIA,CLASSIFICAZIONE,INDIRIZZO,CAP,FRAZIONE,LOCALITA,EMAIL,TEL,FAX,WEB,CAMERE,SUITE,LETTI,BAGNI,PRIMA_COLAZIONE,IN_ABITATO,SUL_LAGO,VICINO_ELIPORTO,VICINO_AEREOPORTO,ZONA_CENTRALE,VICINO_IMP_RISALITA,ZONA_PERIFERICA,ZONA_STAZIONE_FS,ATTREZZATURE,ATTREZZATURE_CARTE,ATTREZZATURE_LINGUE,ATTREZZATURE_SPORT,ATTREZZATURE_CONGRESSI,geo_y,geo_x,location
9503770,MI,MILANO,UNA HOTEL MEDITERRANEO,Alberghiere,Alberghi 4 stelle,VIA LODOVICO MURATORI 14,20135,,,una@pec.unahotels.com,02 550071,02550072217,www.unahotels.it (http://www.unahotels.it),93,2,181,93,,,,,,1,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata non centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Pulizia calzature,Riscaldamento,Ristorante,Ristorante vegetariano,Servizi baby sitting,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,Carta Moneta,Diners,JCB,Master Card,Visa","Francese,Inglese,Russo,Spagnolo,Tedesco",,"Congressi capacita' Max 70,Congressi capacita' Min 20,Numero sale congressi 3",9.20620357,45.45188245,"(45.45188245, 9.20620357)"
9495212,MI,MILANO,MINI HOTEL LA SPEZIA,Alberghiere,Alberghi 4 stelle,VIA LA SPEZIA 25,20142,,,laspezia@minihotel.it,02 84800660,02 36504276,www.hotellaspeziamilano.it (http://www.hotellaspeziamilano.it),76,,128,81,1,,,,,,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Pulizia calzature,Riscaldamento,Sala lettura separata,Sala televisione separata,Servizio congressi,Servizio in camera,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Maestro,Master Card,Visa","Francese,Inglese,Spagnolo,Tedesco",,Numero sale congressi,9.17261685,45.44074926,"(45.44074926, 9.17261685)"
9503427,MI,MILANO,NOVOTEL MILANO LINATE,Alberghiere,Alberghi 4 stelle,VIA MECENATE 121,20138,,,h1137@accor.com,02 507261,02 58011086,www.accorhotels.com (http://www.accorhotels.com),208,,414,216,,,,,,,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Giochi per bambini,Internet point,Lavaggio e stiratura biancheria,Parcheggio non custodito,Parco o giardino,Piscina scoperta,Riscaldamento,Ristorante,Servizio congressi,Servizio in camera,Televisione satellitare,Videogiochi,WI-FI in aree comuni","American express,AmexCo,BAC,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,JCB,Maestro,Master Card,Top Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco","Fitness/centro salute,Piscina scoperta","Congressi capacita' Max 143,Congressi capacita' Min 2,Numero sale congressi 9",9.25684585,45.44685214,"(45.44685214, 9.25684585)"
9514243,MI,MILANO,GENIUS DOWN TOWN,Alberghiere,Alberghi 3 stelle,VIA PORLEZZA 4,20123,,,info@geniushoteldowntown.com,02 72094644,02 72006950,www.geniushoteldowntown.com (http://www.geniushoteldowntown.com),36,,60,36,,,,,,1,,,,"Access. diversamente abili parziale,Accettazione animali domestici,Accettazione gruppi,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Riscaldamento,Servizio in camera,Televisione satellitare,WI-FI in aree comuni",Tutte,"Inglese,Tedesco",,,9.18258895,45.46714835,"(45.46714835, 9.18258895)"
9535796,MI,MILANO,B&B HOTEL MILANO SAN SIRO,Alberghiere,Alberghi 3 stelle,"VIA ACHILLE, 4",20151,,,mi.sansiro@hotelbb.com,02 48751607,02 4077869,www.hotelbb.com (http://www.hotelbb.com),149,,298,149,,,,,,,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Riscaldamento,SKY,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,JBC,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese",,,9.11994465,45.48117424,"(45.48117424, 9.11994465)"
101335100,MI,MILANO,MAGVILLE HOTEL,Alberghiere,Alberghi 4 stelle,VIA CARLO GOLDONI 31,20129,,,info@magvillehotel.com,0283542853,,www.magvillehotel.com (http://www.magvillehotel.com),16,,28,16,,,,,,,,,,"Access. diversamente abili totale,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Lavaggio e stiratura biancheria,Parcheggio custodito,Sala televisione separata,Servizio in camera,WI-FI in aree comuni","American express,Bancomat,CartaSi,Master Card,Visa","Francese,Inglese,Spagnolo",,,9.21434676,45.46926669,"(45.46926669, 9.21434676)"
9514268,MI,MILANO,BRIVIO,Alberghiere,Alberghi 2 stelle,VIA CESARE BRIVIO 33,20158,,,hotelbrivio@gmail.com,02 66802119,02 66802119,www.hotelbrivio.it (http://www.hotelbrivio.it),12,,18,10,,,,,,1,,,1,"Bar,Estintori,Giochi per bambini,Parco o giardino,Riscaldamento,Sala accoglienza,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","Bancomat,Carta Moneta,CartaSi,Master Card,Visa","Cinese,Inglese",,,9.17931304,45.50580955,"(45.50580955, 9.17931304)"
9505249,MI,MILANO,LA CARAVELLA,Alberghiere,Alberghi 2 stelle,VIA CAMILLO HAJECH 18,20129,,,info@hotellacaravella.it,02 740472,02 7381688,www.hotellacaravella.it (http://www.hotellacaravella.it),11,,16,12,1,,,,,,,,,"Aria condizionata centralizzata,Bar,Biciclette per ospiti,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Parcheggio custodito,Parcheggio non custodito,Sala lettura separata,Sala televisione separata,Servizi baby sitting,Servizio in camera,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese",,,9.21842644,45.46410259,"(45.46410259, 9.21842644)"
9508479,MI,MILANO,BEST WESTERN PLUS HOTEL FELICE CASATI,Alberghiere,Alberghi 4 stelle,VIA FELICE CASATI 18,20124,,,casatihotel@indirizzopec.it,02 29404208,02 29404618,www.hotelfelicecasati.com (http://www.hotelfelicecasati.com),99,,143,102,,,,,,,,,1,"Accesso a mezzi pubblici,Aria condizionata centralizzata,Ascensore,Bar,Biciclette per ospiti,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco",Fitness/centro salute,"Congressi capacita' Max 38,Congressi capacita' Min 8,Numero sale congressi 2",9.20422851,45.47845196,"(45.47845196, 9.20422851)"
9511895,MI,MILANO,HOTEL NUOVO MURILLO,Alberghiere,Alberghi 2 stelle,VIALE MURILLO 22,20149,,,info@hotelnuovomurillo.com,02 48005850,02 4985159,www.hotelnuovomurillo.com (http://www.hotelnuovomurillo.com),25,,44,26,1,,,,,,,,,"Bar,Custodia valori in cassaforte,Estintori,Internet point,Riscaldamento,WI-FI in aree comuni","American express,Bancomat,CartaSi,Master Card,Visa","Francese,Inglese,Spagnolo",,,9.14435957,45.47284887,"(45.47284887, 9.14435957)"
9514728,MI,MILANO,DEL CORSO,Alberghiere,Alberghi 3 stelle,VIA GIUSEPPE PECCHIO 2,20131,,,info@hoteldelcorsomilan.com,02 29533330,02 29533302,www.hoteldelcorsomilan.com (http://www.hoteldelcorsomilan.com),26,,44,27,1,,,,,,,,1,"Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Parcheggio non custodito,Riscaldamento,Sala televisione separata",Tutte,"Francese,Inglese,Rumeno,Spagnolo",,,9.21548121,45.48462223,"(45.48462223, 9.21548121)"
9535201,MI,MILANO,B&B HOTEL MILANO CENISIO-GARIBALDI,Alberghiere,Alberghi 3 stelle,VIA MESSINA 38,20154,,,mi.cenisio@hotelbb.com,02 314059,02 34593695,www.hotelbb.it (http://www.hotelbb.it),121,,242,123,,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Parcheggio non custodito,Riscaldamento,SKY,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,JBC,Maestro,Master Card,Visa,Visa Electron","Inglese,Spagnolo",,,9.17266575,45.48702048,"(45.48702048, 9.17266575)"
9527412,MI,MILANO,SMART HOTEL MILANO,Alberghiere,Alberghi 3 stelle,VIA NAPO TORRIANI 28,20124,,,manager@smarthotelmilano.it,02 36668600,02 36668601,www.smarthotelmilano.it (http://www.smarthotelmilano.it),71,,98,71,,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Aria condizionata centralizzata,Ascensore,Custodia valori in cassaforte,Estintori,Lavaggio e stiratura biancheria,Riscaldamento,Sala lettura separata,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Eurocard,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo",,,9.20312688,45.48322927,"(45.48322927, 9.20312688)"
9510871,MI,MILANO,DE LA VILLE,Alberghiere,Alberghi 4 stelle,VIA ULRICO HOEPLI 6,20121,,,delaville@sinahotels.com,02 8791311,02 866609,www.sinahotels.com (http://www.sinahotels.com),109,8,208,109,1,,,,,1,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bagno turco,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio custodito,Piscina coperta,Piscina scoperta,Riscaldamento,Ristorante,Servizio congressi,Servizio in camera,SKY,Solarium con piscina,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Carte Blanche,Citibank,Diners,Eurocard,Maestro,Master Card,Masterchange,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco","Fitness/centro salute,Piscina coperta,Piscina scoperta","Congressi capacita' Max 70,Congressi capacita' Min 5,Numero sale congressi 3",9.19196286,45.46594075,"(45.46594075, 9.19196286)"
9507851,MI,MILANO,CITTA' STUDI,Alberghiere,Alberghi 3 stelle,VIA CESARE SALDINI 24,20133,,,hcs@hotelcittastudi.it,02 744666,02 713122,www.hotelcittastudi.it (http://www.hotelcittastudi.it),45,,78,47,1,,,,,,,,,"Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata non centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Sala televisione separata","AmexCo,Bancomat,Visa","Francese,Inglese,Spagnolo,Tedesco",,,9.22738338,45.47177746,"(45.47177746, 9.22738338)"
9504430,MI,MILANO,WAGNER,Alberghiere,Alberghi 4 stelle,VIA MICHELANGELO BUONAROTTI 13,20149,,,info@hotelwagnermilano.it,02 463151,02 48020948,www.hotelwagnermilano.it (http://www.hotelwagnermilano.it),49,,96,51,1,,,,,,,,,"Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Internet point,Pulizia calzature,Riscaldamento,Servizio in camera,WI-FI in aree comuni","American express,AmexCo,Bancomat,CartaSi,Diners,JCB,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco",,,9.1552936,45.46849064,"(45.46849064, 9.1552936)"
9506062,MI,MILANO,43 STATION HOTEL,Alberghiere,Alberghi 3 stelle,VIA FABIO FILZI 43,20124,,,info@43stationhotel.com,02 22179900,02 22179900,www.43stationhotel.com (http://www.43stationhotel.com),66,2,128,66,,,,,,,,,1,"Access. diversamente abili totale,Accettazione animali domestici,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Carta Moneta,CartaSi,Diners,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Russo,Tedesco",,,9.20295035,45.48777253,"(45.48777253, 9.20295035)"
9503357,MI,MILANO,ALBERT,Alberghiere,Alberghi 3 stelle,VIA TONALE 2,20125,,,info@alberthotel.it,02 66985446,02 66985624,www.alberthotel.it (http://www.alberthotel.it),62,,98,62,,,,,,,,,1,"Access. diversamente abili totale,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Pulizia calzature,Riscaldamento,Sala accoglienza,Sala lettura separata,Sala televisione separata,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,Carta Moneta,CartaSi,JBC,JCB,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Rumeno,Spagnolo",,"Congressi capacita' Max 34,Numero sale congressi 4",9.20452289,45.4880561,"(45.4880561, 9.20452289)"
9499275,MI,MILANO,IH - HOTELS MILANO LORENTEGGIO,Alberghiere,Alberghi 4 stelle,VIA LORENTEGGIO 278,20152,,,frontoffice.milano@ih-hotels.com,02 413111,02 413113,www.ih-hotels.com (http://www.ih-hotels.com),128,,242,128,,,,,,,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Lavaggio e stiratura biancheria,Parcheggio non custodito,Parco o giardino,Riscaldamento,Ristorante,Servizio congressi,Servizio in camera,SKY,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo",,"Congressi capacita' Max 50,Congressi capacita' Min 5,Numero sale congressi",9.1170961,45.444322,"(45.444322, 9.1170961)"
9509633,MI,MILANO,MONTEBIANCO MOKINBA HOTELS,Alberghiere,Alberghi 4 stelle,VIA MONTE ROSA 90,20149,,,montebianco@mokinba.it,02 48012130,02 48000658,www.mokinba.com (http://www.mokinba.com),46,,75,46,1,,,,,,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Lavaggio e stiratura biancheria,Parcheggio custodito,Parco o giardino,Ristorante,Sala lettura separata,Sala televisione separata,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,JBC,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco",,,9.14457592,45.47854875,"(45.47854875, 9.14457592)"
9532498,MI,MILANO,MYTHOS,Alberghiere,Alberghi 3 stelle,VIA CARLO TENCA 21,20124,,,info@hotelmythosmilano.com,02 67490047,02 45494561,www.hotelmythosmilano.com (http://www.hotelmythosmilano.com),52,2,99,61,,,,,,,,,1,"Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Enoteca,Impianti termali propri,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Riscaldamento,Sala lettura separata,Sala televisione separata,Servizi baby sitting,Servizio congressi,Servizio in camera,Televisione satellitare,WI-FI in aree comuni",Tutte,"Cinese,Francese,Inglese,Spagnolo",,"Congressi capacita' Max 70,Congressi capacita' Min 20,Numero sale congressi 4",9.20269619,45.48142235,"(45.48142235, 9.20269619)"
9506814,MI,MILANO,GELSOMINA,Alberghiere,Alberghi 2 stelle,VIA PIERO DELLA FRANCESCA 4/7,20154,,,info@hotelgelsomina.it,02 3491742,02 336007611,www.hotelgelsomina.it (http://www.hotelgelsomina.it),10,,18,11,1,,,,,,,,,"Access. diversamente abili parziale,Access. diversamente abili totale,Accettazione animali domestici,Aria condizionata centralizzata,Ascensore,Bar,Estintori,Internet point,Riscaldamento,WI-FI in aree comuni","American express,Bancomat,Carta Moneta,Maestro,Master Card,Visa,Visa Electron",Inglese,,,9.16801097,45.48250063,"(45.48250063, 9.16801097)"
9507826,MI,MILANO,NUOVO METRO',Alberghiere,Alberghi 3 stelle,VIALE MONZA 120,20127,,,info@hotelnuovometro.it,02 26823938,02 26823544,www.hotelnuovometro.it (http://www.hotelnuovometro.it),15,,24,15,1,,,,,,,,1,"Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Custodia valori in cassaforte,Estintori,Riscaldamento,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Maestro,Master Card,Visa,Visa Electron","Arabo,Francese,Inglese,Portoghese,Russo,Spagnolo",,,9.22131279,45.50121535,"(45.50121535, 9.22131279)"
9503858,MI,MILANO,FLORENCE,Alberghiere,Alberghi 3 stelle,PIAZZA ASPROMONTE 22,20131,,,info@hotelflorence.it,02 2361125,02 26680911,www.hotelflorence.it (http://www.hotelflorence.it),29,,51,29,,,,,,,,,1,"Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata non centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Parcheggio custodito,Parco o giardino,Riscaldamento,Sala televisione separata,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,EDC,JBC,JCB,Maestro,Master Card,Top Card,Visa,Visa Electron","Francese,Inglese,Polacco,Russo,Spagnolo",,,9.22116383,45.48428438,"(45.48428438, 9.22116383)"
9506335,MI,MILANO,FENICE,Alberghiere,Alberghi 3 stelle,CORSO BUENOS AIRES 2,20124,,,fenice@hotelfenice.it,02 29525541,02 29523942,www.hotelfenice.it (http://www.hotelfenice.it),46,,81,46,1,,,,,1,,,,"Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,CartaSi,Diners,Eurocard,JBC,JCB,Key Client,Maestro,Master Card,Top Card,Visa,Visa Electron","Francese,Inglese,Spagnolo",,,9.20577706,45.47489582,"(45.47489582, 9.20577706)"
9510052,MI,MILANO,LOSANNA,Alberghiere,Alberghi 3 stelle,VIA PIERO DELLA FRANCESCA 39,20154,,,info@hotellosanna.com,02 316272,02 3315146,www.hotellosanna.com (http://www.hotellosanna.com),24,,42,25,1,,,,,,,,,"Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Lavaggio e stiratura biancheria,Parco o giardino,Riscaldamento,WI-FI in aree comuni","American express,AmexCo,Bancomat,CartaSi,Maestro,Master Card,Masterchange,Visa,Visa Electron","Arabo,Inglese,Rumeno,Russo",,,9.16213387,45.4849662,"(45.4849662, 9.16213387)"
9511533,MI,MILANO,EUROHOTEL,Alberghiere,Alberghi 3 stelle,VIA GIUSEPPE SIRTORI 24,20129,,,info@ehmilano.it,02 20404010,02 29400674,www.ehmilano.it (http://www.ehmilano.it),70,,115,70,,,,,,1,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Ecohotel,Enoteca,Estintori,Giochi per bambini,Internet point,Lavaggio e stiratura biancheria,Parco o giardino,Riscaldamento,Roof garden,Sauna privata,Servizi baby sitting,Servizio congressi,Servizio in camera,Televisione satellitare,WI-FI in aree comuni",Tutte,"Francese,Inglese,Rumeno,Russo,Spagnolo,Tedesco",Fitness/centro salute,"Congressi capacita' Max 50,Congressi capacita' Min 2,Numero sale congressi",9.20765843,45.47420544,"(45.47420544, 9.20765843)"
9410618,MI,MILANO,DEPENDANCE HOTEL BERNA,Alberghiere,Alberghi 3 stelle,VIA NAPO TORRIANI 17,20124,,,info@hotelberna.com,02 677311,02 6693892,www.hotelberna.com (http://www.hotelberna.com),16,,28,16,,,,,,,,,1,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Lavaggio e stiratura biancheria,Riscaldamento,Servizio congressi","American express,Diners,JCB,Master Card,Visa","Francese,Inglese,Spagnolo,Tedesco",,"Congressi capacita' Max 80,Numero sale congressi 2",9.20329615,45.48244257,"(45.48244257, 9.20329615)"
9509817,MI,MILANO,MOZART,Alberghiere,Alberghi 4 stelle,PIAZZA GERUSALEMME 6,20154,,,info@hotelmozartmilano.it,02 33104215,02 33103231,www.hotelmozartmilano.it (http://www.hotelmozartmilano.it),119,6,200,121,1,,,,,,,,,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio non custodito,Pulizia calzature,Riscaldamento,Sala televisione separata,Servizio in camera,WI-FI in aree comuni","American express,AmexCo,BAC,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Eurocard,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo",,"Congressi capacita' Max 20,Congressi capacita' Min,Numero sale congressi",9.16669402,45.48376345,"(45.48376345, 9.16669402)"
9507296,MI,MILANO,STARHOTELS TOURIST,Alberghiere,Alberghi 4 stelle,VIALE FULVIO TESTI 300,20126,,,tourist.mi@starhotels.it,02 6437777,02 6472516,www.starhotels.com (http://www.starhotels.com),134,,268,142,,,,,,,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Ristorante,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Citibank,Diners,Eurocard,JCB,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo",Fitness/centro salute,"Congressi capacita' Max 130,Congressi capacita' Min 10,Numero sale congressi 7",9.21246575,45.52668235,"(45.52668235, 9.21246575)"
9514553,MI,MILANO,CA' BIANCA CORTE DEL NAVIGLIO,Alberghiere,Alberghi 4 stelle,VIA LODOVICO IL MORO 117,20143,,,cortedelnaviglio@cabiancamilano.com,02 89181292,02 89155516,www.cabiancamilano.com (http://www.cabiancamilano.com),51,2,100,51,,,,,,1,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio non custodito,Riscaldamento,Ristorante,Sala lettura separata,Sala televisione separata,Servizio congressi,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,Carta Moneta,CartaSi,Diners,JCB,Master Card,Visa","Francese,Inglese,Rumeno,Russo,Spagnolo,Tedesco",,"Congressi capacita' Max 250,Congressi capacita' Min 10,Numero sale congressi 4",9.13637743,45.4434253,"(45.4434253, 9.13637743)"
9524097,MI,MILANO,MI HOTEL,Alberghiere,Alberghi 4 stelle,VIA DEI FONTANILI 26,20141,,,bibicosrl@legalmail.it,02 39831433,,www.mihotel.it (http://www.mihotel.it),57,,85,57,,,,,,,,,,"Access. diversamente abili totale,Accettazione animali domestici,Ascensore,Bagno turco,Bar,Biciclette per ospiti,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Ecohotel,Estintori,Fitness/centro salute,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio non custodito,Riscaldamento,Ristorante,Servizio in camera,Trasporto clienti stazione,WI-FI in aree comuni","American express,CartaSi,Maestro,Master Card,Visa","Francese,Inglese,Spagnolo,Tedesco",Fitness/centro salute,,9.1918963,45.44089779,"(45.44089779, 9.1918963)"
54514747,MI,MILANO,M89 HOTEL,Alberghiere,Alberghi 4 stelle,VIA MECENATE 89,20138,,,info@m89hotel.it,02503589,,www.m89hotel.it (http://www.m89hotel.it),55,5,110,55,,,,,,,,,,"Access. diversamente abili totale,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Riscaldamento,Ristorante,Ristorante vegetariano,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,CartaSi,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo",,,9.25049748,45.45123773,"(45.45123773, 9.25049748)"
9535600,MI,MILANO,HILTON GARDEN INN MILANO NORD,Alberghiere,Alberghi 4 stelle,VIA LUCIO GIUNIO COLUMELLA 36,20128,,,info.milannorth@hgi.com,02 89836000,02 89836100,www.milannorth.hgi.com (http://www.milannorth.hgi.com),193,,386,193,,,,,,,,,,"Access. diversamente abili totale,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Fitness/centro salute,Lavaggio e stiratura biancheria,Negozio,Parcheggio non custodito,Riscaldamento,Ristorante,Ristorante vegetariano,Servizio congressi,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Maestro,Master Card,Visa,Visa Electron","Inglese,Spagnolo",Fitness/centro salute,"Congressi capacita' Max 315,Congressi capacita' Min 40,Numero sale congressi 10",9.22667659,45.51648292,"(45.51648292, 9.22667659)"
